Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Google Shopping / Google Product Category,Status
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 15 Pro,,Case Only,Y2K-HKTY-15PR-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 15 Pro,,Grip Only,Y2K-HKTY-15PR-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 15 Pro,,Charm Only,Y2K-HKTY-15PR-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 15,,Case+Grip+Charm,Y2K-HKTY-15-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 15,,Case+Grip,Y2K-HKTY-15-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 15,,Case+Charm,Y2K-HKTY-15-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 15,,Case Only,Y2K-HKTY-15-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 15,,Grip Only,Y2K-HKTY-15-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 15,,Charm Only,Y2K-HKTY-15-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14 Pro Max,,Case+Grip+Charm,Y2K-HKTY-14PM-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14 Pro Max,,Case+Grip,Y2K-HKTY-14PM-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14 Pro Max,,Case+Charm,Y2K-HKTY-14PM-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14 Pro Max,,Case Only,Y2K-HKTY-14PM-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14 Pro Max,,Grip Only,Y2K-HKTY-14PM-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14 Pro Max,,Charm Only,Y2K-HKTY-14PM-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14 Pro,,Case+Grip+Charm,Y2K-HKTY-14PR-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14 Pro,,Case+Grip,Y2K-HKTY-14PR-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14 Pro,,Case+Charm,Y2K-HKTY-14PR-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14 Pro,,Case Only,Y2K-HKTY-14PR-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14 Pro,,Grip Only,Y2K-HKTY-14PR-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14 Pro,,Charm Only,Y2K-HKTY-14PR-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14/13,,Case+Grip+Charm,Y2K-HKTY-1413-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14/13,,Case+Grip,Y2K-HKTY-1413-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14/13,,Case+Charm,Y2K-HKTY-1413-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14/13,,Case Only,Y2K-HKTY-1413-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14/13,,Grip Only,Y2K-HKTY-1413-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,iPhone 14/13,,Charm Only,Y2K-HKTY-1413-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/15eb85/7896687746/il_fullxfull.7896687746_r8eo.jpg,2,"Kawaii Strawberry Hello Kitty MagSafe Case with Shaker Grip & Charm, Cute Pink Polka Dot Sanrio Cover iPhone 17 16 15 14 13 Pro Max Gift",,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/71598a/7896687780/il_fullxfull.7896687780_r0ro.jpg,3,"Kawaii Strawberry Hello Kitty MagSafe Case with Shaker Grip & Charm, Cute Pink Polka Dot Sanrio Cover iPhone 17 16 15 14 13 Pro Max Gift",,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/bf5f4b/7896687768/il_fullxfull.7896687768_f2nw.jpg,4,"Kawaii Strawberry Hello Kitty MagSafe Case with Shaker Grip & Charm, Cute Pink Polka Dot Sanrio Cover iPhone 17 16 15 14 13 Pro Max Gift",,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/a1206f/7896687776/il_fullxfull.7896687776_s3dj.jpg,5,"Kawaii Strawberry Hello Kitty MagSafe Case with Shaker Grip & Charm, Cute Pink Polka Dot Sanrio Cover iPhone 17 16 15 14 13 Pro Max Gift",,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/8d8753/7944646675/il_fullxfull.7944646675_btqm.jpg,6,"Kawaii Strawberry Hello Kitty MagSafe Case with Shaker Grip & Charm, Cute Pink Polka Dot Sanrio Cover iPhone 17 16 15 14 13 Pro Max Gift",,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/b91b40/7896687814/il_fullxfull.7896687814_d1f1.jpg,7,"Kawaii Strawberry Hello Kitty MagSafe Case with Shaker Grip & Charm, Cute Pink Polka Dot Sanrio Cover iPhone 17 16 15 14 13 Pro Max Gift",,,,
kawaii-strawberry-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-polka-dot-sanrio-cover-iphone-17-16-15-14-13-pro-max-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/d56648/7944646635/il_fullxfull.7944646635_oggy.jpg,8,"Kawaii Strawberry Hello Kitty MagSafe Case with Shaker Grip & Charm, Cute Pink Polka Dot Sanrio Cover iPhone 17 16 15 14 13 Pro Max Gift",,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,"Kawaii Hello Kitty MagSafe Case with Shaker Grip & Charm, Cute Pink Sanrio Protection Cover iPhone 17 16 15 14 13 Pro Max Coquette Gift Set","<p>Dive into a pink paradise with this ultimate Hello Kitty MagSafe collection! 🎀✨</p>
<p>Embrace the peak coquette and Y2K aesthetic with this dreamy ""Hello Kitty Daily Life"" case set! This isn't just a phone cover; it’s a high-performance statement piece. The design features an intricate collage of Hello Kitty in her most iconic moments—from baking and snacking to lounging with her teddy—all set against a sparkling, glitter-infused pink background.</p>
<p>Engineered for the modern lifestyle, this case features a high-strength integrated MagSafe ring hidden behind the artwork, allowing you to snap on magnetic chargers and accessories effortlessly. The aesthetic is elevated by a custom 3D pink glitter camera bezel, providing essential lens protection with a touch of sparkle.</p>
<p>To complete your kawaii look, you can choose to add the matching Hello Kitty Face Shaker Grip—featuring floating mini Kitty icons—and the Strawberry Garden Beaded Wristlet.</p>
<p><strong>Key Features</strong></p><ul><li>Built-in MagSafe Compatibility: Fully compatible with MagSafe chargers and accessories. The strong internal magnetic ring ensures a secure connection without hiding the cute design.</li></ul>
<p>3D Hello Kitty Shaker Grip: A premium liquid-filled grip featuring the iconic Kitty face with floating glitter and miniature charms inside. It doubles as a secure hold and a stylish kickstand!</p>
<p>Sparkling Camera Protection: Features a raised, reinforced pink glitter bezel to keep your camera lenses safe from surface scratches and impact.</p>
<p>Y2K Collage Artwork: High-definition UV printing on a glitter-injected hybrid shell, featuring a nostalgic ""Pink Boutique"" theme.</p>
<p>Luxury Beaded Charm Option: A hand-beaded wristlet featuring pink stars, iridescent pearls, coquette bows, and a signature strawberry pendant.</p>
<p>Shockproof Heart Bumper: The clear side bumpers feature subtle 3D heart textures for extra grip and military-grade drop protection.</p>
<p><strong>Device Compatibility</strong></p><ul><li>Available for the following iPhone models:</li></ul>
<p>iPhone 17 Series: iPhone 17, 17 Pro, 17 Pro Max</p>
<p>iPhone 16 Series: iPhone 16, 16 Pro, 16 Pro Max</p>
<p>iPhone 15 Series: iPhone 15, 15 Pro, 15 Pro Max</p>
<p>iPhone 14 Series: iPhone 14, 14 Pro, 14 Pro Max</p>
<p>iPhone 13 Series: iPhone 13, 13 Pro, 13 Pro Max</p>
<p>(Please Note: Plus and Mini models are NOT available for this design).</p>
<p><strong>What's Included</strong></p><ul><li>Choose your preferred bundle from the dropdown menu:</li></ul>
<p>Case + Grip + Charm: The full Sanrio aesthetic experience (Best Value!).</p>
<p>Case + Grip: The MagSafe protective case and the 3D Shaker Grip.</p>
<p>Case Only: The Hello Kitty MagSafe-ready protective case.</p>
<p>Charm Only: The hand-beaded Strawberry Garden Wristlet.</p>
<p><strong>️ The IPhoneCasesDesignArt Promise</strong></p><p>At IPhoneCasesDesignArt, we merge world-class protection with boutique aesthetics. We believe your tech should be as safe as it is stylish. Every order is hand-packaged with love by our team and includes a special free gift just for you!</p>
<p><strong>Shipping & Processing</strong></p><p>All orders are processed and ready to ship within 3-5 business days. We ship worldwide with tracking provided for every order, ensuring a safe journey from our studio to your doorstep. Please allow standard carrier transit times for delivery.</p>",Y2KASE,Accessories > Phone Cases,Phone Case,"iPhone 17 Pro Max, y2kase, gift for her, cute iphone case, iphone case gift, sanrio, sanrio gift, sanrio iphone case, hello kitty, hello kitty iphone, hello kitty case, kitty iphone case, magsafe kitty",FALSE,Phone Model,iPhone 17 Pro Max,Style,Case+Grip+Charm,Y2K-HKTY-17PM-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,https://i.etsystatic.com/65453590/r/il/743e34/7944643941/il_fullxfull.7944643941_b1u4.jpg,1,"Kawaii Hello Kitty MagSafe Case with Shaker Grip & Charm, Cute Pink Sanrio Protection Cover iPhone 17 16 15 14 13 Pro Max Coquette Gift Set","Kawaii Hello Kitty MagSafe Case with Shaker Grip & Charm, Cute Pink...","Shop the Kawaii Hello Kitty MagSafe Case with Shaker Grip & Charm, Cute Pink... at Y2KASE — kawaii Y2K phone cases for iPhone.",Apparel & Accessories > Phone Cases,draft
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 17 Pro Max,,Case+Grip,Y2K-HKTY-17PM-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 17 Pro Max,,Case+Charm,Y2K-HKTY-17PM-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 17 Pro Max,,Case Only,Y2K-HKTY-17PM-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 17 Pro Max,,Grip Only,Y2K-HKTY-17PM-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 17 Pro Max,,Charm Only,Y2K-HKTY-17PM-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 17 Pro,,Case+Grip+Charm,Y2K-HKTY-17PR-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 17 Pro,,Case+Grip,Y2K-HKTY-17PR-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 17 Pro,,Case+Charm,Y2K-HKTY-17PR-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 17 Pro,,Case Only,Y2K-HKTY-17PR-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 17 Pro,,Grip Only,Y2K-HKTY-17PR-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 17 Pro,,Charm Only,Y2K-HKTY-17PR-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 17,,Case+Grip+Charm,Y2K-HKTY-17-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 17,,Case+Grip,Y2K-HKTY-17-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 17,,Case+Charm,Y2K-HKTY-17-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 17,,Case Only,Y2K-HKTY-17-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 17,,Grip Only,Y2K-HKTY-17-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 17,,Charm Only,Y2K-HKTY-17-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16 Pro Max,,Case+Grip+Charm,Y2K-HKTY-16PM-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16 Pro Max,,Case+Grip,Y2K-HKTY-16PM-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16 Pro Max,,Case+Charm,Y2K-HKTY-16PM-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16 Pro Max,,Case Only,Y2K-HKTY-16PM-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16 Pro Max,,Grip Only,Y2K-HKTY-16PM-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16 Pro Max,,Charm Only,Y2K-HKTY-16PM-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16 Pro,,Case+Grip+Charm,Y2K-HKTY-16PR-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16 Pro,,Case+Grip,Y2K-HKTY-16PR-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16 Pro,,Case+Charm,Y2K-HKTY-16PR-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16 Pro,,Case Only,Y2K-HKTY-16PR-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16 Pro,,Grip Only,Y2K-HKTY-16PR-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16 Pro,,Charm Only,Y2K-HKTY-16PR-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16,,Case+Grip+Charm,Y2K-HKTY-16-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16,,Case+Grip,Y2K-HKTY-16-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16,,Case+Charm,Y2K-HKTY-16-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16,,Case Only,Y2K-HKTY-16-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16,,Grip Only,Y2K-HKTY-16-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 16,,Charm Only,Y2K-HKTY-16-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 15 Pro Max,,Case+Grip+Charm,Y2K-HKTY-15PM-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-hello-kitty-magsafe-case-with-shaker-grip-charm-cute-pink-sanrio-protection-cover-iphone-17-16-15-14-13-pro-max-coquette-gift-set,,,,,,,,,iPhone 15 Pro Max,,Case+Grip,Y2K-HKTY-15PM-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
